id,user_id,friend_id,created_at,updated_at
235,6,112,"2024-08-03 12:37:39","2024-08-03 12:37:39"
236,6,8,"2024-08-03 12:37:39","2024-08-03 12:37:39"
237,6,94,"2024-08-03 12:37:39","2024-08-03 12:37:39"
238,6,89,"2024-08-03 12:37:39","2024-08-03 12:37:39"
239,6,75,"2024-08-03 12:37:39","2024-08-03 12:37:39"
240,6,79,"2024-08-03 12:37:39","2024-08-03 12:37:39"
241,6,69,"2024-08-03 12:37:39","2024-08-03 12:37:39"
242,6,108,"2024-08-03 12:37:39","2024-08-03 12:37:39"
243,6,107,"2024-08-03 12:37:39","2024-08-03 12:37:39"
244,6,14,"2024-08-03 12:37:39","2024-08-03 12:37:39"
245,6,63,"2024-08-03 12:37:39","2024-08-03 12:37:39"
246,6,124,"2024-08-03 12:37:39","2024-08-03 12:37:39"
247,6,133,"2024-08-03 12:37:39","2024-08-03 12:37:39"
248,6,143,"2024-08-03 12:37:39","2024-08-03 12:37:39"
249,6,97,"2024-08-03 12:37:39","2024-08-03 12:37:39"
250,6,129,"2024-08-03 12:37:39","2024-08-03 12:37:39"
251,6,118,"2024-08-03 12:37:39","2024-08-03 12:37:39"
252,6,46,"2024-08-03 12:37:39","2024-08-03 12:37:39"
253,6,101,"2024-08-03 12:37:39","2024-08-03 12:37:39"
254,7,91,"2024-08-03 12:37:39","2024-08-03 12:37:39"
255,7,24,"2024-08-03 12:37:39","2024-08-03 12:37:39"
256,7,133,"2024-08-03 12:37:39","2024-08-03 12:37:39"
257,7,129,"2024-08-03 12:37:39","2024-08-03 12:37:39"
258,7,109,"2024-08-03 12:37:39","2024-08-03 12:37:39"
259,7,58,"2024-08-03 12:37:39","2024-08-03 12:37:39"
260,7,20,"2024-08-03 12:37:39","2024-08-03 12:37:39"
261,7,108,"2024-08-03 12:37:39","2024-08-03 12:37:39"
262,7,75,"2024-08-03 12:37:39","2024-08-03 12:37:39"
263,7,10,"2024-08-03 12:37:39","2024-08-03 12:37:39"
264,7,93,"2024-08-03 12:37:39","2024-08-03 12:37:39"
265,7,119,"2024-08-03 12:37:39","2024-08-03 12:37:39"
266,7,51,"2024-08-03 12:37:39","2024-08-03 12:37:39"
267,7,70,"2024-08-03 12:37:39","2024-08-03 12:37:39"
268,7,101,"2024-08-03 12:37:39","2024-08-03 12:37:39"
269,7,62,"2024-08-03 12:37:39","2024-08-03 12:37:39"
270,7,72,"2024-08-03 12:37:39","2024-08-03 12:37:39"
271,7,44,"2024-08-03 12:37:39","2024-08-03 12:37:39"
272,7,130,"2024-08-03 12:37:39","2024-08-03 12:37:39"
273,7,76,"2024-08-03 12:37:39","2024-08-03 12:37:39"
274,7,80,"2024-08-03 12:37:39","2024-08-03 12:37:39"
275,7,123,"2024-08-03 12:37:39","2024-08-03 12:37:39"
276,7,98,"2024-08-03 12:37:39","2024-08-03 12:37:39"
277,7,68,"2024-08-03 12:37:39","2024-08-03 12:37:39"
278,8,80,"2024-08-03 12:37:39","2024-08-03 12:37:39"
279,8,123,"2024-08-03 12:37:39","2024-08-03 12:37:39"
280,8,50,"2024-08-03 12:37:39","2024-08-03 12:37:39"
281,8,92,"2024-08-03 12:37:39","2024-08-03 12:37:39"
282,8,139,"2024-08-03 12:37:39","2024-08-03 12:37:39"
283,8,137,"2024-08-03 12:37:39","2024-08-03 12:37:39"
284,8,78,"2024-08-03 12:37:39","2024-08-03 12:37:39"
285,8,90,"2024-08-03 12:37:39","2024-08-03 12:37:39"
286,8,149,"2024-08-03 12:37:39","2024-08-03 12:37:39"
287,8,13,"2024-08-03 12:37:39","2024-08-03 12:37:39"
288,8,34,"2024-08-03 12:37:39","2024-08-03 12:37:39"
289,8,83,"2024-08-03 12:37:39","2024-08-03 12:37:39"
290,8,94,"2024-08-03 12:37:39","2024-08-03 12:37:39"
291,8,74,"2024-08-03 12:37:39","2024-08-03 12:37:39"
292,8,101,"2024-08-03 12:37:39","2024-08-03 12:37:39"
293,8,97,"2024-08-03 12:37:39","2024-08-03 12:37:39"
294,8,124,"2024-08-03 12:37:39","2024-08-03 12:37:39"
295,8,73,"2024-08-03 12:37:39","2024-08-03 12:37:39"
296,8,150,"2024-08-03 12:37:39","2024-08-03 12:37:39"
297,8,148,"2024-08-03 12:37:39","2024-08-03 12:37:39"
298,8,2,"2024-08-03 12:37:39","2024-08-03 12:37:39"
299,8,133,"2024-08-03 12:37:39","2024-08-03 12:37:39"
300,8,30,"2024-08-03 12:37:39","2024-08-03 12:37:39"
301,8,140,"2024-08-03 12:37:39","2024-08-03 12:37:39"
302,8,32,"2024-08-03 12:37:39","2024-08-03 12:37:39"
303,8,96,"2024-08-03 12:37:39","2024-08-03 12:37:39"
304,8,43,"2024-08-03 12:37:39","2024-08-03 12:37:39"
305,8,47,"2024-08-03 12:37:39","2024-08-03 12:37:39"
306,8,106,"2024-08-03 12:37:39","2024-08-03 12:37:39"
307,8,89,"2024-08-03 12:37:39","2024-08-03 12:37:39"
308,8,56,"2024-08-03 12:37:39","2024-08-03 12:37:39"
309,8,15,"2024-08-03 12:37:39","2024-08-03 12:37:39"
310,8,11,"2024-08-03 12:37:39","2024-08-03 12:37:39"
311,8,70,"2024-08-03 12:37:39","2024-08-03 12:37:39"
312,8,126,"2024-08-03 12:37:39","2024-08-03 12:37:39"
313,8,35,"2024-08-03 12:37:39","2024-08-03 12:37:39"
314,8,33,"2024-08-03 12:37:39","2024-08-03 12:37:39"
315,8,57,"2024-08-03 12:37:39","2024-08-03 12:37:39"
316,8,104,"2024-08-03 12:37:39","2024-08-03 12:37:39"
317,8,3,"2024-08-03 12:37:39","2024-08-03 12:37:39"
318,8,14,"2024-08-03 12:37:39","2024-08-03 12:37:39"
319,8,29,"2024-08-03 12:37:39","2024-08-03 12:37:39"
320,8,113,"2024-08-03 12:37:39","2024-08-03 12:37:39"
321,8,46,"2024-08-03 12:37:39","2024-08-03 12:37:39"
322,8,108,"2024-08-03 12:37:39","2024-08-03 12:37:39"
323,8,51,"2024-08-03 12:37:39","2024-08-03 12:37:39"
324,8,99,"2024-08-03 12:37:39","2024-08-03 12:37:39"
325,8,17,"2024-08-03 12:37:39","2024-08-03 12:37:39"
326,8,118,"2024-08-03 12:37:39","2024-08-03 12:37:39"
327,8,55,"2024-08-03 12:37:39","2024-08-03 12:37:39"
328,8,109,"2024-08-03 12:37:39","2024-08-03 12:37:39"
329,8,79,"2024-08-03 12:37:39","2024-08-03 12:37:39"
330,8,75,"2024-08-03 12:37:39","2024-08-03 12:37:39"
331,8,71,"2024-08-03 12:37:39","2024-08-03 12:37:39"
332,8,19,"2024-08-03 12:37:39","2024-08-03 12:37:39"
333,8,12,"2024-08-03 12:37:39","2024-08-03 12:37:39"
334,8,120,"2024-08-03 12:37:39","2024-08-03 12:37:39"
335,8,111,"2024-08-03 12:37:39","2024-08-03 12:37:39"
336,8,28,"2024-08-03 12:37:39","2024-08-03 12:37:39"
337,9,141,"2024-08-03 12:37:39","2024-08-03 12:37:39"
338,9,84,"2024-08-03 12:37:39","2024-08-03 12:37:39"
339,9,143,"2024-08-03 12:37:39","2024-08-03 12:37:39"
340,9,58,"2024-08-03 12:37:39","2024-08-03 12:37:39"
341,9,38,"2024-08-03 12:37:39","2024-08-03 12:37:39"
342,9,78,"2024-08-03 12:37:39","2024-08-03 12:37:39"
343,9,66,"2024-08-03 12:37:39","2024-08-03 12:37:39"
344,9,105,"2024-08-03 12:37:39","2024-08-03 12:37:39"
345,9,54,"2024-08-03 12:37:39","2024-08-03 12:37:39"
346,9,21,"2024-08-03 12:37:39","2024-08-03 12:37:39"
347,10,68,"2024-08-03 12:37:39","2024-08-03 12:37:39"
348,10,149,"2024-08-03 12:37:39","2024-08-03 12:37:39"
349,10,34,"2024-08-03 12:37:39","2024-08-03 12:37:39"
350,10,87,"2024-08-03 12:37:39","2024-08-03 12:37:39"
351,10,111,"2024-08-03 12:37:39","2024-08-03 12:37:39"
352,10,118,"2024-08-03 12:37:39","2024-08-03 12:37:39"
353,10,7,"2024-08-03 12:37:39","2024-08-03 12:37:39"
354,10,6,"2024-08-03 12:37:39","2024-08-03 12:37:39"
355,10,95,"2024-08-03 12:37:39","2024-08-03 12:37:39"
356,10,1,"2024-08-03 12:37:39","2024-08-03 12:37:39"
357,10,53,"2024-08-03 12:37:39","2024-08-03 12:37:39"
358,10,122,"2024-08-03 12:37:39","2024-08-03 12:37:39"
359,10,91,"2024-08-03 12:37:39","2024-08-03 12:37:39"
360,10,61,"2024-08-03 12:37:39","2024-08-03 12:37:39"
361,10,12,"2024-08-03 12:37:39","2024-08-03 12:37:39"
362,10,136,"2024-08-03 12:37:39","2024-08-03 12:37:39"
363,10,80,"2024-08-03 12:37:39","2024-08-03 12:37:39"
364,10,43,"2024-08-03 12:37:39","2024-08-03 12:37:39"
365,10,115,"2024-08-03 12:37:39","2024-08-03 12:37:39"
366,10,120,"2024-08-03 12:37:39","2024-08-03 12:37:39"
367,10,100,"2024-08-03 12:37:39","2024-08-03 12:37:39"
368,10,135,"2024-08-03 12:37:39","2024-08-03 12:37:39"
369,10,145,"2024-08-03 12:37:39","2024-08-03 12:37:39"
370,10,150,"2024-08-03 12:37:39","2024-08-03 12:37:39"
371,10,33,"2024-08-03 12:37:39","2024-08-03 12:37:39"
372,10,40,"2024-08-03 12:37:39","2024-08-03 12:37:39"
373,10,148,"2024-08-03 12:37:39","2024-08-03 12:37:39"
374,10,50,"2024-08-03 12:37:39","2024-08-03 12:37:39"
375,10,48,"2024-08-03 12:37:39","2024-08-03 12:37:39"
376,10,107,"2024-08-03 12:37:39","2024-08-03 12:37:39"
377,10,73,"2024-08-03 12:37:39","2024-08-03 12:37:39"
378,10,16,"2024-08-03 12:37:39","2024-08-03 12:37:39"
379,10,79,"2024-08-03 12:37:39","2024-08-03 12:37:39"
380,10,35,"2024-08-03 12:37:39","2024-08-03 12:37:39"
381,10,121,"2024-08-03 12:37:39","2024-08-03 12:37:39"
382,10,70,"2024-08-03 12:37:39","2024-08-03 12:37:39"
383,10,90,"2024-08-03 12:37:39","2024-08-03 12:37:39"
384,10,119,"2024-08-03 12:37:39","2024-08-03 12:37:39"
385,10,89,"2024-08-03 12:37:39","2024-08-03 12:37:39"
386,10,20,"2024-08-03 12:37:39","2024-08-03 12:37:39"
387,10,83,"2024-08-03 12:37:39","2024-08-03 12:37:39"
388,10,67,"2024-08-03 12:37:39","2024-08-03 12:37:39"
389,10,93,"2024-08-03 12:37:39","2024-08-03 12:37:39"
390,10,36,"2024-08-03 12:37:39","2024-08-03 12:37:39"
391,10,108,"2024-08-03 12:37:39","2024-08-03 12:37:39"
392,10,66,"2024-08-03 12:37:39","2024-08-03 12:37:39"
393,10,129,"2024-08-03 12:37:39","2024-08-03 12:37:39"
394,10,31,"2024-08-03 12:37:39","2024-08-03 12:37:39"
395,10,52,"2024-08-03 12:37:39","2024-08-03 12:37:39"
396,10,45,"2024-08-03 12:37:39","2024-08-03 12:37:39"
397,10,81,"2024-08-03 12:37:39","2024-08-03 12:37:39"
398,10,142,"2024-08-03 12:37:39","2024-08-03 12:37:39"
399,10,104,"2024-08-03 12:37:39","2024-08-03 12:37:39"
400,10,126,"2024-08-03 12:37:39","2024-08-03 12:37:39"
401,10,19,"2024-08-03 12:37:39","2024-08-03 12:37:39"
402,10,55,"2024-08-03 12:37:39","2024-08-03 12:37:39"
403,10,11,"2024-08-03 12:37:39","2024-08-03 12:37:39"
404,10,60,"2024-08-03 12:37:39","2024-08-03 12:37:39"
405,10,130,"2024-08-03 12:37:39","2024-08-03 12:37:39"
406,10,9,"2024-08-03 12:37:39","2024-08-03 12:37:39"
407,10,23,"2024-08-03 12:37:39","2024-08-03 12:37:39"
408,10,65,"2024-08-03 12:37:39","2024-08-03 12:37:39"
409,10,117,"2024-08-03 12:37:39","2024-08-03 12:37:39"
410,10,124,"2024-08-03 12:37:39","2024-08-03 12:37:39"
